"","weekday_sun","season","temp","dewp","NUM_COLLISIONS"
"618",2,3,63.5,55.3,0.609289617486339
"619",1,3,63.3,58.5,0.368852459016393
"620",3,3,65.9,63.2,0.516393442622951
"621",4,3,63.3,61.3,0.579234972677596
"622",5,3,62.4,60.6,0.497267759562842
"623",6,3,59.9,56.3,0.494535519125683
"624",7,3,58.5,54,0.934426229508197
"625",2,3,59.4,57.3,0.420765027322404
"626",1,3,59.6,50.4,0.349726775956284
"627",3,3,55.7,42.6,0.715846994535519
"628",4,3,63,57,0.663934426229508
"629",5,3,65.2,60.4,0.715846994535519
"630",6,3,60.8,45.9,0.333333333333333
"631",7,3,59,44,0.448087431693989
"632",2,3,52.9,48.1,0.461748633879781
"633",1,3,53.3,43.7,0.262295081967213
"634",3,3,50.9,43.2,0.202185792349727
"635",4,3,63.2,58.4,0.87431693989071
"636",5,3,64.9,62.1,0.540983606557377
"637",6,3,65,63.4,0.614754098360656
"638",7,3,63.2,59.7,0.740437158469945
"639",2,3,62.7,58.8,0.319672131147541
"640",1,3,56,45.2,0.289617486338798
"641",3,3,49,32.4,0.584699453551913
"642",4,3,57.7,52.3,0.628415300546448
"643",5,3,57,55.4,0.904371584699454
"644",6,3,59.5,57,0.715846994535519
"645",7,3,54.3,51.1,0.797814207650273
"646",2,3,54.7,45.9,0.377049180327869
"647",1,3,57.6,45.4,0.377049180327869
"648",3,3,54.1,40.5,0.724043715846995
"649",4,3,54.3,48,0.530054644808743
"650",5,3,61.9,59,0.489071038251366
"651",6,3,56.1,45,0.680327868852459
"652",7,3,51.3,43.6,0.795081967213115
"653",2,3,53,46.9,0.762295081967213
"654",1,3,43.5,38.4,0.423497267759563
"655",3,3,44.6,20.6,0.677595628415301
"656",4,3,52.7,37.7,0.439890710382514
"657",5,3,57.7,52.4,0.483606557377049
"658",6,3,53.6,48.7,0.751366120218579
"659",7,3,52.5,46.7,0.721311475409836
"660",2,3,43.9,29.7,0.453551912568306
"661",1,3,53.2,42.7,0.114754098360656
"662",3,3,48.2,42.2,0.5
"663",4,3,51,47.2,0.316939890710383
"664",5,3,56.5,53.5,0.461748633879781
"665",6,3,49.8,41.1,0.871584699453552
"666",7,3,43.7,34.9,0.756830601092896
"667",2,3,37,20.6,0.415300546448087
"668",1,3,38.1,26,0.14207650273224
"669",3,3,52.1,48.9,0.789617486338798
"670",4,3,48.9,39.6,0.915300546448087
"671",5,3,33.6,14.6,0.699453551912568
"672",6,3,45.7,32.6,0.704918032786885
"673",7,3,36.8,15.4,0.819672131147541
"674",2,3,37.1,19.7,0.368852459016393
"675",1,3,52.6,41.5,0.131147540983607
"676",3,3,54.8,52.5,0.942622950819672
"677",4,3,56.7,53.5,0.60655737704918
"678",5,3,48,41.1,0.997267759562842
"679",6,3,41.8,36.7,0.00273224043715847
"680",7,3,37,30.9,0.183060109289617
"681",2,3,30.9,16.8,0.046448087431694
"682",1,3,46.1,38.6,0
"683",3,2,53.2,49,0.729508196721312
"684",4,2,42.5,32.4,0.639344262295082
"685",5,2,51.2,48.4,0.524590163934426
"686",6,2,43.1,28,0.62568306010929
"687",7,2,39.3,27.7,0.808743169398907
"688",2,2,48.9,45.2,0.685792349726776
"689",1,2,41.9,34,0.316939890710383
"690",3,2,35.4,24.7,0.551912568306011
"691",4,2,48.7,45.1,0.73224043715847
"692",5,2,47.9,44.8,0.743169398907104
"693",6,2,40.8,33.7,0.797814207650273
"694",7,2,37,27.8,0.846994535519126
"695",2,2,36.9,27.7,0.592896174863388
"696",1,2,39,30.1,0.169398907103825
"697",3,2,37.8,31.6,0.937158469945355
"698",4,2,44,37,0.73224043715847
"699",5,2,48.6,45.7,0.486338797814208
"700",6,2,42.4,32.2,0.666666666666667
"701",7,2,37.3,26.2,0.751366120218579
"702",2,2,38.2,30.8,0.349726775956284
"703",1,2,41.4,34,0.087431693989071
"704",3,2,42.9,37.4,0.516393442622951
"705",4,2,47.4,44.2,0.969945355191257
"706",5,2,50.7,49.2,0.387978142076503
"707",7,2,44.8,33.5,0.188524590163934
"708",2,2,43.7,36.4,0.0792349726775956
"709",3,2,41.2,27.8,0.092896174863388
"710",4,2,32.1,15.4,0.251366120218579
"711",5,2,26.9,8.3,0.229508196721311
"712",7,1,40.4,21.5,0.0992555831265509
"713",2,1,34.5,19.8,0.133995037220844
"714",3,1,44,32.1,0.238213399503722
"715",4,1,20.8,5.2,0.930521091811414
"716",5,1,22.6,10.2,0.337468982630273
"717",6,1,13.1,-2.4,0.424317617866005
"718",7,1,35.2,22.5,0.866004962779156
"719",2,1,26.9,10,0.196029776674938
"720",3,1,40.9,35.6,0.441687344913151
"721",4,1,32.6,25.6,0.523573200992556
"722",5,1,32.1,24,0.258064516129032
"723",6,1,35.8,33.6,0.362282878411911
"724",7,1,34.5,23.4,0.399503722084367
"725",2,1,20.2,1.9,0.230769230769231
"726",3,1,41.7,36,0.233250620347395
"727",4,1,35.7,23.4,0.24317617866005
"728",5,1,32.3,17.7,0.230769230769231
"729",6,1,35.5,30.5,0.26302729528536
"730",7,1,31.6,20.4,0.486352357320099
"731",2,1,38.5,34.8,0.0645161290322581
"732",1,1,36.5,26.7,0.00992555831265509
"733",3,1,31.2,20.9,0.203473945409429
"734",5,1,21.6,14.7,0.138957816377171
"735",6,1,29.2,20.9,0.290322580645161
"736",7,1,35.1,31.1,0.54590570719603
"737",2,1,24.5,12.9,0.307692307692308
"738",3,1,33.1,27.4,0.689826302729528
"739",4,1,21,11.7,0.838709677419355
"740",5,1,28.1,18.4,0.45409429280397
"741",6,1,34.1,28.9,0.41439205955335
"742",7,1,16.8,5,0.620347394540943
"743",2,1,27.4,16,0.116625310173697
"744",3,1,37.1,34.3,0.359801488833747
"745",4,1,36.4,32.9,0.419354838709677
"746",5,1,32.6,23.3,0.516129032258065
"747",6,1,31,23.6,0.307692307692308
"748",7,1,21.8,11,0.880893300248139
"749",2,1,20.6,8.9,0.0843672456575682
"750",1,1,25.7,21,0.129032258064516
"751",3,1,10.7,-4.6,0
"752",4,1,21.7,11.8,0.540942928039702
"753",5,1,30.6,24.5,0.555831265508685
"754",6,1,27,19.7,0.280397022332506
"755",7,1,14.1,-0.8,0.543424317617866
"756",2,1,21.9,10.6,0.285359801488834
"757",1,1,36,34,0.290322580645161
"758",3,1,29.4,19.6,0.426799007444169
"759",4,1,14.3,0.2,0.441687344913151
"760",5,1,29.9,21.8,0.560794044665012
"761",6,1,28,19.6,0.339950372208437
"762",7,1,24.2,12.2,0.746898263027295
"763",2,1,22.2,9.9,0.337468982630273
"764",1,2,23.1,14.2,0.722084367245658
"765",3,2,33.4,27.2,0.615384615384615
"766",4,2,27,10.3,0.568238213399504
"767",5,2,36.1,33.8,0.426799007444169
"768",2,2,25,15.9,0.436724565756824
"769",1,2,33.8,28,0.153846153846154
"770",3,2,35.6,26.1,0.642679900744417
"771",4,2,36.5,30.3,0.451612903225806
"772",5,2,42.1,38.5,0.404466501240695
"773",6,2,38.1,21.9,0.456575682382134
"774",7,2,31.1,11.6,0.513647642679901
"775",2,2,38.7,33.3,0.260545905707196
"776",1,2,38.5,33.8,0.141439205955335
"777",3,2,32.9,18.5,0.315136476426799
"778",4,2,38.6,34.1,0.312655086848635
"779",5,2,31,3.9,0.359801488833747
"780",6,2,27.6,-1.5,0.446650124069479
"781",7,2,30.3,13.2,0.416873449131514
"782",2,2,34.2,31,0.260545905707196
"783",1,2,35.1,18.8,0.0744416873449131
"784",3,2,27.2,1.4,0.456575682382134
"785",4,2,31.4,16.3,0.493796526054591
"786",5,2,33.6,24.1,0.337468982630273
"787",6,2,42.6,39.7,0.305210918114144
"788",7,2,42.4,40,0.32258064516129
"789",2,2,37.4,34.5,0.141439205955335
"790",1,2,34.9,23.9,0.255583126550869
"791",3,2,36.8,28.3,0.382133995037221
"792",4,2,39.4,31.2,0.560794044665012
"793",5,2,37.9,24.8,0.610421836228288
"794",6,2,37.1,27.6,0.622828784119107
"795",7,2,45,41.6,0.220843672456576
"796",2,2,47.3,39.1,0.260545905707196
"797",1,2,41.6,27.3,0.0496277915632754
"798",3,2,43.2,36.1,0.267990074441687
"799",4,2,44.2,40.5,0.124069478908189
"800",5,2,41.2,34.2,0.136476426799007
"801",6,2,39.4,35.5,0.124069478908189
"802",7,2,43.9,41.7,0.208436724565757
"803",2,2,47.8,40.7,0.431761786600496
"804",1,2,45,31.4,0.101736972704715
"805",3,2,45,38.2,0.377171215880893
"806",4,2,49.8,46.3,0.347394540942928
"807",5,2,50.6,35.8,0.478908188585608
"808",6,2,46.4,28.5,0.392059553349876
"809",7,2,47.5,43.2,0.687344913151365
"810",2,2,51.9,45.2,0.503722084367246
"811",1,2,46.3,37.4,0.1712158808933
"812",3,2,45.2,40.7,0.56575682382134
"813",4,2,51.5,48.6,0.602977667493797
"814",5,2,49.8,39.7,0.411910669975186
"815",6,2,46.9,37.6,0.521091811414392
"816",7,2,44,27.7,0.679900744416873
"817",2,2,43.7,27.5,0.471464019851117
"818",1,2,46.1,34,0.186104218362283
"819",3,2,49,37.9,0.387096774193548
"820",4,2,46,35.9,0.523573200992556
"821",5,2,49.3,38.5,0.687344913151365
"822",6,2,48.1,38.3,0.590570719602978
"823",7,2,43.8,37.2,0.595533498759305
"824",2,2,44.4,36.7,0.342431761786601
"825",1,2,44.5,38,0.379652605459057
"826",3,2,52.2,47.2,0.593052109181141
"827",4,2,57.1,48.6,0.58560794044665
"828",5,2,55.3,42.1,0.411910669975186
"829",6,2,55.9,42.3,0.699751861042184
"830",7,2,52.4,47.8,0.761786600496278
"831",2,2,54.3,50.9,0.392059553349876
"832",1,2,57,54.8,0.364764267990074
"833",3,2,57.9,55.9,0.602977667493797
"834",4,2,58.3,56.2,0.699751861042184
"835",5,2,59.5,47.2,0.627791563275434
"836",6,2,54,39.9,0.62531017369727
"837",7,2,54.4,46.4,0.796526054590571
"838",2,2,55.5,50.3,0.615384615384615
"839",1,2,63.1,56.2,0.349875930521092
"840",3,2,53.9,48.8,0.406947890818859
"841",4,2,51.4,49.9,0.506203473945409
"842",5,2,58.8,50.1,0.655086848635236
"843",6,2,54.8,41.1,0.528535980148883
"844",7,2,53.8,48,0.806451612903226
"845",2,2,54.8,33.2,0.357320099255583
"846",1,2,56.5,48.2,0.0744416873449131
"847",3,2,58.9,52.6,0.0446650124069479
"848",4,2,61.1,56.2,0.704714640198511
"849",5,2,62.4,57.8,0.732009925558313
"850",6,2,62.4,57.6,0.694789081885856
"851",2,2,63.3,59.9,0.54590570719603
"852",1,2,64.7,60.9,0.379652605459057
"853",3,4,55.9,52.8,0.71712158808933
"854",4,4,53.4,50.1,0.595533498759305
"855",5,4,53,44.9,0.635235732009926
"856",6,4,52.2,42.8,0.372208436724566
"857",7,4,53.1,46.6,0.719602977667494
"858",2,4,58,52.5,0.486352357320099
"859",1,4,59.5,45.8,0.389578163771712
"860",3,4,59.6,51.8,0.575682382133995
"861",4,4,64,59.9,0.620347394540943
"862",5,4,65.2,58.5,0.657568238213399
"863",6,4,64.6,59.7,0.655086848635236
"864",7,4,67,60.2,0.121588089330025
"865",1,4,66.9,53.5,0.436724565756824
"866",3,4,57.8,51.4,0.258064516129032
"867",4,4,64.2,61.9,0.47394540942928
"868",5,4,64.8,53.9,0.754342431761787
"869",6,4,59.1,47.7,0.528535980148883
"870",7,4,65.6,58,0.818858560794045
"871",2,4,62,56,0.255583126550869
"872",1,4,64.9,61.5,0.540942928039702
"873",3,4,67.1,62.7,0.923076923076923
"874",4,4,65.5,61.1,0.746898263027295
"875",5,4,70.8,62.5,0.933002481389578
"876",6,4,68.7,57.9,0.665012406947891
"877",7,4,66,60.5,0.923076923076923
"878",2,4,61.5,55.4,0.478908188585608
"879",1,4,64.4,61.6,0.330024813895782
"880",3,4,64.3,59.4,0.645161290322581
"881",4,4,67.1,61.8,0.54590570719603
"882",5,4,65.5,62.2,0.69727047146402
"883",6,4,68.7,62.5,0.498759305210918
"884",7,4,68.3,58.3,0.364764267990074
"885",1,4,65.8,59.5,0.161290322580645
"886",3,4,69.2,64.4,0.486352357320099
"887",4,4,68.1,64.3,0.60545905707196
"888",5,4,70.6,67.8,0.540942928039702
"889",6,4,69.1,61.2,0.409429280397022
"890",7,4,65.2,60.1,0.761786600496278
"891",2,4,71.8,62.1,0.483870967741935
"892",1,4,71.5,64.6,0.295285359801489
"893",3,4,70.9,64.9,0.660049627791563
"894",4,4,67.4,63,0.632754342431762
"895",5,4,72.3,68.8,0.518610421836228
"896",6,4,67.3,57.3,0.704714640198511
"897",7,4,64.9,57.6,0.637717121588089
"898",2,4,67.8,60.5,0.39454094292804
"899",1,4,71.4,67.9,0.354838709677419
"900",3,4,73.4,69.9,0.806451612903226
"901",4,4,72.6,69.7,0.506203473945409
"902",5,4,73.7,65,0.535980148883375
"903",6,4,71.9,60.8,0.548387096774194
"904",7,4,71.7,60.3,0.218362282878412
"905",2,4,68.5,60.2,0.121588089330025
"906",1,4,65.8,61.6,0.369727047146402
"907",3,4,71.1,66.5,0.555831265508685
"908",4,4,72.4,68.7,0.598014888337469
"909",5,4,76,69.9,0.563275434243176
"910",6,4,74.2,70.7,0.781637717121588
"911",7,4,76.7,68.5,0.870967741935484
"912",2,4,73.4,68.5,0.660049627791563
"913",1,4,75.9,64.8,0.367245657568238
"914",3,4,74,68.2,0.751861042183623
"915",4,4,75,71.7,0.655086848635236
"916",5,4,74.5,68.8,0.538461538461538
"917",6,4,73.5,59.6,0.56575682382134
"918",7,4,71.2,61.9,0.803970223325062
"919",2,4,69.7,61.1,0.354838709677419
"920",1,4,67,62.1,0.215880893300248
"921",3,4,66.9,60.8,0.518610421836228
"922",4,4,67.9,64.4,0.493796526054591
"923",5,4,71.9,67.4,0.598014888337469
"924",6,4,71.1,65.8,0.774193548387097
"925",7,4,70.4,63.5,0.811414392059553
"926",2,4,71.8,67,0.446650124069479
"927",1,4,74.3,68.8,0.372208436724566
"928",3,4,74.1,70.4,0.471464019851117
"929",4,4,74.5,71,0.548387096774194
"930",5,4,73.9,70.1,0.476426799007444
"931",6,4,73.4,69.4,0.491315136476427
"932",7,4,73.6,70.2,0.870967741935484
"933",2,4,73.9,71.1,0.444168734491315
"934",1,4,73.4,69.9,0.223325062034739
"935",3,4,71.7,69.2,0.429280397022333
"936",4,4,72.8,68.7,0.478908188585608
"937",5,4,73.8,68.1,0.506203473945409
"938",6,4,72.3,60.6,0.52605459057072
"939",7,4,71.4,59.5,0.513647642679901
"940",2,4,70.3,62.5,0.339950372208437
"941",1,4,72.6,66.8,0.399503722084367
"942",3,4,74.8,69.6,0.52605459057072
"943",4,3,74.6,64.7,0.555831265508685
"944",5,3,66,62.6,0.62531017369727
"945",6,3,74.5,70,0.652605459057072
"946",7,3,70.6,65.2,0.598014888337469
"947",2,3,66.8,55.9,0.344913151364764
"948",1,3,66.6,55.9,0.253101736972705
"949",3,3,73,66.9,0.205955334987593
"950",4,3,76.4,69.6,0.975186104218362
"951",5,3,75.8,71,0.838709677419355
"952",6,3,73.8,71.2,0.779156327543424
"953",7,3,68.6,65.6,0.900744416873449
"954",2,3,67.7,59.2,0.377171215880893
"955",1,3,68.2,65,0.188585607940447
"956",3,3,67.6,57.8,0.439205955334988
"957",4,3,70.8,58.4,0.439205955334988
"958",5,3,72.8,61.9,0.858560794044665
"959",6,3,69.3,65.6,0.84863523573201
"960",7,3,70.1,66.5,0.88833746898263
"961",2,3,70.4,66.2,0.627791563275434
"962",1,3,70.7,65.3,0.382133995037221
"963",3,3,63.9,52.9,0.550868486352357
"964",4,3,63.5,55.8,0.419354838709677
"965",5,3,62.4,55.2,0.245657568238213
"966",6,3,61.5,54.2,0.538461538461538
"967",7,3,61.2,50.2,0.45409429280397
"968",2,3,59.4,47.2,0.384615384615385
"969",1,3,59.4,50.9,0.225806451612903
"970",3,3,66.8,62,0.456575682382134
"971",4,3,69.3,65.6,0.384615384615385
"972",5,3,70.5,68.3,0.575682382133995
"973",6,3,59.7,55.3,0.69727047146402
"974",7,3,56,53.3,0.982630272952854
"975",2,3,55.5,50.4,0.382133995037221
"976",1,3,56.2,46.7,0.332506203473945
"977",3,3,58.6,52.1,0.483870967741935
"978",4,3,59.4,51.7,0.568238213399504
"979",5,3,57,50.5,0.660049627791563
"980",6,3,59.8,51.9,0.655086848635236
"981",7,3,58.9,52.7,0.898263027295285
"982",2,3,59.2,49.2,0.612903225806452
"983",1,3,56,46.7,0.389578163771712
"984",3,3,60.2,55.1,0.255583126550869
"985",4,3,64.4,61.2,0.799007444168734
"986",5,3,63.8,57.7,0.635235732009926
"987",6,3,57.1,42,0.69727047146402
"988",7,3,60.1,47.3,0.679900744416873
"989",2,3,52.7,39.6,0.404466501240695
"990",1,3,46.1,28,0.369727047146402
"991",3,3,42.8,24.8,0.657568238213399
"992",4,3,58.2,45.6,0.774193548387097
"993",5,3,62.7,52.4,0.789081885856079
"994",6,3,60.5,55.7,0.655086848635236
"995",7,3,56.2,43,0.843672456575682
"996",2,3,51.5,38.3,0.290322580645161
"997",1,3,57,51.7,0.297766749379653
"998",3,3,52.3,39.8,0.734491315136476
"999",4,3,46.7,36.2,0.568238213399504
"1000",5,3,53.8,46.9,0.712158808933002
"1001",6,3,63.2,60.9,0.905707196029777
"1002",7,3,57.4,41.6,0.709677419354839
"1003",3,3,58.3,49.4,0.523573200992556
"1004",4,3,54.4,50.7,0.627791563275434
"1005",5,3,57,49.3,0.669975186104218
"1006",6,3,58.9,55.9,0.714640198511166
"1007",7,3,62.3,60.4,0.531017369727047
"1008",2,3,61.4,54.7,0.24317617866005
"1009",1,3,53.2,35.5,0.173697270471464
"1010",3,3,51.4,37.7,0.528535980148883
"1011",4,3,55.8,50.8,0.880893300248139
"1012",5,3,56.1,53.7,0.317617866004963
"1013",6,3,52.5,49,0.583126550868486
"1014",7,3,58.3,47.5,0.682382133995037
"1015",2,3,49,29,0.523573200992556
"1016",1,3,47.6,32.3,0.24317617866005
"1017",3,3,54,41.2,0.535980148883375
"1018",4,3,45.3,31.2,0.699751861042184
"1019",5,3,42.9,33.8,0.560794044665012
"1020",6,3,50.4,43.6,0.98014888337469
"1021",2,3,48.8,34.7,0.483870967741935
"1022",1,3,50.1,45.5,0.0719602977667494
"1023",3,3,45.2,35.2,0.749379652605459
"1024",4,3,37.5,17,0.821339950372208
"1025",5,3,39.6,26.8,0.781637717121588
"1026",7,3,52.6,48.4,0.193548387096774
"1027",2,3,54.5,50.4,0.26302729528536
"1028",1,3,46.1,38.8,0.126550868486352
"1029",3,3,40.5,26.7,0.518610421836228
"1030",4,2,40.1,32.7,0.853598014888337
"1031",5,2,53.6,51.9,0.627791563275434
"1032",6,2,53.5,47.1,0.548387096774194
"1033",7,2,45.6,32,0.689826302729528
"1034",2,2,45.6,34,0.563275434243176
"1035",1,2,45.4,40.9,0.205955334987593
"1036",3,2,50.8,45.5,0.660049627791563
"1037",4,2,47.4,42.3,0.535980148883375
"1038",5,2,43.7,32.9,0.429280397022333
"1039",6,2,51.1,46.4,0.660049627791563
"1040",7,2,52.2,50,0.724565756823821
"1041",2,2,55,46.1,0.436724565756824
"1042",1,2,53.6,46.9,0.364764267990074
"1043",3,2,52.6,48.2,0.583126550868486
"1044",4,2,58,51.5,0.875930521091811
"1045",5,2,46.5,35.5,0.672456575682382
"1046",6,2,48.9,43.7,0.851116625310174
"1047",7,2,54.2,52.4,0.905707196029777
"1048",2,2,42.1,24.9,0.550868486352357
"1049",1,2,38.5,19.5,0.24317617866005
"1050",3,2,49.5,40.8,0.521091811414392
"1051",4,2,54.8,52.1,0.73697270471464
"1052",5,2,53.5,51.2,1
"1053",6,2,57.7,55.8,0.498759305210918
"1054",1,2,52.9,49,0.287841191066998
"1055",3,2,40.9,30,0.218362282878412
"1056",4,2,42.8,35.9,0.325062034739454
"1057",5,2,44.8,40.6,0.245657568238213
"1058",6,2,46.5,41.8,0.310173697270471
"1059",1,1,44.4,29.4,0.0105540897097625
"1060",3,1,38.2,27.4,0.45646437994723
"1061",4,1,27.7,18.1,0.559366754617414
"1062",5,1,33.5,19.3,0.519788918205805
"1063",6,1,40.5,29.9,0.300791556728232
"1064",7,1,41.3,33.1,0.45910290237467
"1065",2,1,45.9,38.6,0.33245382585752
"1066",1,1,51.3,49,0.0897097625329815
"1067",3,1,43.2,30.5,0.66490765171504
"1068",4,1,33,19.1,0.551451187335092
"1069",5,1,32.9,18.2,0.467018469656992
"1070",6,1,28.9,14.7,0.445910290237467
"1071",7,1,36.5,25.6,0.775725593667546
"1072",2,1,45.7,42.5,0.356200527704486
"1073",1,1,40.2,32.3,0.0606860158311346
"1074",3,1,34.4,24.9,0.139841688654354
"1075",4,1,25.5,4.8,0.617414248021108
"1076",5,1,29.4,11.2,0.514511873350924
"1077",6,1,30.9,10.8,0.627968337730871
"1078",7,1,28,11.8,0.722955145118733
"1079",1,1,34.5,27.9,0.234828496042216
"1080",3,1,33.5,21.2,0.606860158311346
"1081",4,1,42.2,36.4,0.807387862796834
"1082",5,1,43,36.7,0.638522427440633
"1083",6,1,35,24.4,0.66754617414248
"1084",7,1,41.3,36.8,0.572559366754617
"1085",2,1,37.8,27.3,0.443271767810026
"1086",1,1,45,39,0.274406332453826
"1087",3,1,47.6,43.1,0.759894459102902
"1088",4,1,43.2,32.2,0.746701846965699
"1089",5,1,42.6,37.8,0.398416886543536
"1090",6,1,51.6,49.4,0.477572559366755
"1091",7,1,40.8,38.4,0.472295514511873
"1092",2,1,32.3,23.3,0.329815303430079
"1093",3,1,36.4,31.4,0.192612137203166
"1094",4,1,33.1,27.8,0.377308707124011
"1095",5,1,33.5,28,0.287598944591029
"1096",6,1,31.5,21.3,0.511873350923483
"1097",7,1,19.3,4.2,0.527704485488127
"1098",2,1,23.5,11.8,0.137203166226913
"1099",4,1,44.5,41.7,0.493403693931398
"1100",5,1,41.5,35.8,0.255936675461741
"1101",6,1,36,23.1,0.432717678100264
"1102",7,1,34.7,21.7,0.274406332453826
"1103",2,1,42.8,36.4,0.33509234828496
"1104",1,1,46.8,38.5,0.139841688654354
"1105",3,1,41.8,31.7,0.493403693931398
"1106",4,1,36.5,26.3,0.514511873350924
"1107",5,1,46.9,43.7,0.612137203166227
"1108",6,1,51,47.1,0.620052770448549
"1109",7,1,40.2,23.9,0.12664907651715
"1110",1,1,42.8,31.7,0.213720316622691
"1111",3,1,47.8,40.9,0.496042216358839
"1112",4,2,43.2,29,0.617414248021108
"1113",5,2,45.7,38.8,0.593667546174143
"1114",6,2,29.9,11.8,0.519788918205805
"1115",7,2,33.9,26.2,0.678100263852243
"1116",2,2,34.8,22.6,0.45646437994723
"1117",1,2,33.2,18.7,0.189973614775726
"1118",3,2,36.8,26.1,0.377308707124011
"1119",4,2,44.4,36.5,0.538258575197889
"1120",5,2,46.4,41.8,0.612137203166227
"1121",6,2,49.6,43.8,0.530343007915567
"1122",7,2,46.8,42.9,0.643799472295514
"1123",2,2,41.2,35.4,0.519788918205805
"1124",1,2,50.1,35.2,0.0184696569920844
"1125",3,2,43.8,33.8,0.559366754617414
"1126",4,2,48.3,45.7,0.474934036939314
"1127",5,2,45.2,41.9,0.530343007915567
"1128",6,2,45.4,42.5,0.485488126649077
"1129",7,2,47,37,0.569920844327177
"1130",2,2,40,21.4,0.295514511873351
"1131",1,2,37.2,22.6,0.134564643799472
"1132",3,2,37.4,32,0.49868073878628
"1133",4,2,40.8,23.9,0.527704485488127
"1134",5,2,48.6,40.2,0.509234828496042
"1135",6,2,45.1,38.1,0.546174142480211
"1136",7,2,50.8,48.5,0.311345646437995
"1137",2,2,44.8,37.6,0.269129287598945
"1138",1,2,40,32.8,0.0817941952506596
"1139",3,2,45.1,41.4,0.606860158311346
"1140",4,2,48.6,34.9,0.672823218997362
"1141",5,2,43.4,24.8,0.585751978891821
"1142",6,2,51,44.6,0.591029023746702
"1143",7,2,54.8,52.5,0.722955145118733
"1144",2,2,50.4,47.7,0.445910290237467
"1145",1,2,41.7,32.9,0.414248021108179
"1146",3,2,36.5,22.1,0.672823218997362
"1147",4,2,35.1,23.5,0.643799472295514
"1148",5,2,37,15.3,0.527704485488127
"1149",6,2,50.9,44.8,0.532981530343008
"1150",7,2,49.7,43.2,0.70712401055409
"1151",2,2,41.8,25.1,0.340369393139842
"1152",1,2,40.6,23.9,0.187335092348285
"1153",3,2,47.8,38.9,0.517150395778364
"1154",4,2,52.5,48.6,0.554089709762533
"1155",5,2,46.7,34.2,0.717678100263852
"1156",6,2,44,32.4,0.649076517150396
"1157",7,2,46.4,28.4,0.804749340369393
"1158",2,2,44.3,33.2,0.659630606860158
"1159",1,2,45.8,36.5,0.369393139841689
"1160",3,2,49.5,35.9,0.683377308707124
"1161",4,2,46.9,40,0.802110817941952
"1162",5,2,47.3,33.8,0.70976253298153
"1163",6,2,49.6,39,0.701846965699208
"1164",7,2,55.4,48.4,0.825857519788918
"1165",2,2,53.4,49.8,0.58311345646438
"1166",1,2,49.1,31.2,0.0527704485488127
"1167",3,2,48.4,36.3,0.158311345646438
"1168",4,2,46.8,42.8,0.134564643799472
"1169",5,2,45,36.9,0.216358839050132
"1170",6,2,47.7,34.1,0.160949868073879
"1171",7,2,46.1,33.9,0.234828496042216
"1172",2,2,47.3,33.1,0.403693931398417
"1173",1,2,45.2,36.3,0.147757255936675
"1174",3,2,51.3,48,0.424802110817942
"1175",4,2,48.2,45,0.746701846965699
"1176",5,2,47.3,43.5,0.593667546174143
"1177",6,2,45.5,43.9,0.522427440633245
"1178",7,2,48.5,43.5,0.79155672823219
"1179",2,2,52.5,48.8,0.377308707124011
"1180",1,2,48.5,46.1,0.430079155672823
"1181",3,2,54,40.6,0.575197889182058
"1182",4,2,51.9,38.2,0.474934036939314
"1183",5,2,55.6,42.2,0.715039577836412
"1184",6,2,55.2,45.5,0.83377308707124
"1185",7,2,55.5,51.7,0.891820580474934
"1186",2,2,59.4,54,0.424802110817942
"1187",1,2,55.7,46.4,0.216358839050132
"1188",3,2,50.8,31.4,0.828496042216359
"1189",4,2,55,44.5,0.517150395778364
"1190",5,2,55.5,45.2,0.654353562005277
"1191",6,2,53.9,44.5,0.701846965699208
"1192",7,2,56.4,47.9,0.934036939313984
"1193",2,2,55.7,48.8,0.369393139841689
"1194",1,2,56.3,52.2,0.377308707124011
"1195",3,2,59.4,50.3,0.591029023746702
"1196",4,2,54.6,52,0.704485488126649
"1197",5,2,57.9,53.4,0.804749340369393
"1198",6,2,65.7,53.9,0.828496042216359
"1199",7,2,60,55.8,0.894459102902375
"1200",2,2,62.5,57.3,0.525065963060686
"1201",1,2,64.6,58.2,0.364116094986807
"1202",3,2,62.4,60.5,0.113456464379947
"1203",4,2,62.8,60.6,0.87598944591029
"1204",5,4,64,56.4,0.907651715039578
"1205",6,4,55.7,53.5,0.672823218997362
"1206",7,4,58.4,55.9,0.744063324538259
"1207",2,4,60.2,58,0.546174142480211
"1208",1,4,58.4,56.9,0.100263852242744
"1209",3,4,62.9,61.1,0.870712401055409
"1210",4,4,61.2,59.8,0.741424802110818
"1211",5,4,61.7,55.2,0.883905013192612
"1212",6,4,59.9,46.7,0.680738786279683
"1213",2,4,58.1,53.3,0.411609498680739
"1214",1,4,66,56,0.419525065963061
"1215",3,4,61.5,47.2,0.575197889182058
"1216",4,4,62.2,50,0.762532981530343
"1217",5,4,63.7,55,0.820580474934037
"1218",6,4,65.2,56.3,0.688654353562005
"1219",7,4,63,51.5,0.844327176781003
"1220",2,4,62.6,53.5,0.717678100263852
"1221",1,4,59.9,51.5,0.345646437994723
"1222",3,4,61.4,55.9,0.836411609498681
"1223",4,4,63.6,59.9,0.66754617414248
"1224",5,4,65.6,60.2,0.852242744063325
"1225",6,4,63,59.4,0.567282321899736
"1226",2,4,62.1,52.1,0.686015831134565
