"","weekday_sun","season","temp","dewp","NUM_COLLISIONS"
"615",4,3,59,42.3,0.587431693989071
"616",5,3,58.9,51.3,0.516393442622951
"617",6,3,59.7,55.3,0.311475409836066
"618",7,3,63.1,59.1,0.726775956284153
"619",2,3,63.5,55.3,0.609289617486339
"620",1,3,63.3,58.5,0.368852459016393
"621",3,3,65.9,63.2,0.516393442622951
"622",4,3,63.3,61.3,0.579234972677596
"623",5,3,62.4,60.6,0.497267759562842
"624",6,3,59.9,56.3,0.494535519125683
"625",7,3,58.5,54,0.934426229508197
"626",2,3,59.4,57.3,0.420765027322404
"627",1,3,59.6,50.4,0.349726775956284
"628",3,3,55.7,42.6,0.715846994535519
"629",4,3,63,57,0.663934426229508
"630",5,3,65.2,60.4,0.715846994535519
"631",6,3,60.8,45.9,0.333333333333333
"632",7,3,59,44,0.448087431693989
"633",2,3,52.9,48.1,0.461748633879781
"634",1,3,53.3,43.7,0.262295081967213
"635",3,3,50.9,43.2,0.202185792349727
"636",4,3,63.2,58.4,0.87431693989071
"637",5,3,64.9,62.1,0.540983606557377
"638",6,3,65,63.4,0.614754098360656
"639",7,3,63.2,59.7,0.740437158469945
"640",2,3,62.7,58.8,0.319672131147541
"641",1,3,56,45.2,0.289617486338798
"642",3,3,49,32.4,0.584699453551913
"643",4,3,57.7,52.3,0.628415300546448
"644",5,3,57,55.4,0.904371584699454
"645",6,3,59.5,57,0.715846994535519
"646",7,3,54.3,51.1,0.797814207650273
"647",2,3,54.7,45.9,0.377049180327869
"648",1,3,57.6,45.4,0.377049180327869
"649",3,3,54.1,40.5,0.724043715846995
"650",4,3,54.3,48,0.530054644808743
"651",5,3,61.9,59,0.489071038251366
"652",6,3,56.1,45,0.680327868852459
"653",7,3,51.3,43.6,0.795081967213115
"654",2,3,53,46.9,0.762295081967213
"655",1,3,43.5,38.4,0.423497267759563
"656",3,3,44.6,20.6,0.677595628415301
"657",4,3,52.7,37.7,0.439890710382514
"658",5,3,57.7,52.4,0.483606557377049
"659",6,3,53.6,48.7,0.751366120218579
"660",7,3,52.5,46.7,0.721311475409836
"661",2,3,43.9,29.7,0.453551912568306
"662",1,3,53.2,42.7,0.114754098360656
"663",3,3,48.2,42.2,0.5
"664",4,3,51,47.2,0.316939890710383
"665",5,3,56.5,53.5,0.461748633879781
"666",6,3,49.8,41.1,0.871584699453552
"667",7,3,43.7,34.9,0.756830601092896
"668",2,3,37,20.6,0.415300546448087
"669",1,3,38.1,26,0.14207650273224
"670",3,3,52.1,48.9,0.789617486338798
"671",4,3,48.9,39.6,0.915300546448087
"672",5,3,33.6,14.6,0.699453551912568
"673",6,3,45.7,32.6,0.704918032786885
"674",7,3,36.8,15.4,0.819672131147541
"675",2,3,37.1,19.7,0.368852459016393
"676",1,3,52.6,41.5,0.131147540983607
"677",3,3,54.8,52.5,0.942622950819672
"678",4,3,56.7,53.5,0.60655737704918
"679",5,3,48,41.1,0.997267759562842
"680",6,3,41.8,36.7,0.00273224043715847
"681",7,3,37,30.9,0.183060109289617
"682",2,3,30.9,16.8,0.046448087431694
"683",1,3,46.1,38.6,0
"684",3,2,53.2,49,0.729508196721312
"685",4,2,42.5,32.4,0.639344262295082
"686",5,2,51.2,48.4,0.524590163934426
"687",6,2,43.1,28,0.62568306010929
"688",7,2,39.3,27.7,0.808743169398907
"689",2,2,48.9,45.2,0.685792349726776
"690",1,2,41.9,34,0.316939890710383
"691",3,2,35.4,24.7,0.551912568306011
"692",4,2,48.7,45.1,0.73224043715847
"693",5,2,47.9,44.8,0.743169398907104
"694",6,2,40.8,33.7,0.797814207650273
"695",7,2,37,27.8,0.846994535519126
"696",2,2,36.9,27.7,0.592896174863388
"697",1,2,39,30.1,0.169398907103825
"698",3,2,37.8,31.6,0.937158469945355
"699",4,2,44,37,0.73224043715847
"700",5,2,48.6,45.7,0.486338797814208
"701",6,2,42.4,32.2,0.666666666666667
"702",7,2,37.3,26.2,0.751366120218579
"703",2,2,38.2,30.8,0.349726775956284
"704",1,2,41.4,34,0.087431693989071
"705",3,2,42.9,37.4,0.516393442622951
"706",4,2,47.4,44.2,0.969945355191257
"707",5,2,50.7,49.2,0.387978142076503
"708",7,2,44.8,33.5,0.188524590163934
"709",2,2,43.7,36.4,0.0792349726775956
"710",3,2,41.2,27.8,0.092896174863388
"711",4,2,32.1,15.4,0.251366120218579
"712",5,2,26.9,8.3,0.229508196721311
"713",7,1,40.4,21.5,0.10752688172043
"714",2,1,34.5,19.8,0.145161290322581
"715",3,1,44,32.1,0.258064516129032
"716",5,1,22.6,10.2,0.365591397849462
"717",6,1,13.1,-2.4,0.459677419354839
"718",7,1,35.2,22.5,0.938172043010753
"719",2,1,26.9,10,0.212365591397849
"720",3,1,40.9,35.6,0.478494623655914
"721",4,1,32.6,25.6,0.567204301075269
"722",5,1,32.1,24,0.279569892473118
"723",6,1,35.8,33.6,0.39247311827957
"724",7,1,34.5,23.4,0.432795698924731
"725",2,1,20.2,1.9,0.25
"726",3,1,41.7,36,0.252688172043011
"727",4,1,35.7,23.4,0.263440860215054
"728",5,1,32.3,17.7,0.25
"729",6,1,35.5,30.5,0.28494623655914
"730",7,1,31.6,20.4,0.526881720430108
"731",2,1,38.5,34.8,0.0698924731182796
"732",1,1,36.5,26.7,0.010752688172043
"733",3,1,31.2,20.9,0.220430107526882
"734",5,1,21.6,14.7,0.150537634408602
"735",6,1,29.2,20.9,0.314516129032258
"736",7,1,35.1,31.1,0.591397849462366
"737",2,1,24.5,12.9,0.333333333333333
"738",3,1,33.1,27.4,0.747311827956989
"739",4,1,21,11.7,0.908602150537634
"740",5,1,28.1,18.4,0.491935483870968
"741",6,1,34.1,28.9,0.448924731182796
"742",7,1,16.8,5,0.672043010752688
"743",2,1,27.4,16,0.126344086021505
"744",3,1,37.1,34.3,0.389784946236559
"745",4,1,36.4,32.9,0.454301075268817
"746",5,1,32.6,23.3,0.559139784946237
"747",6,1,31,23.6,0.333333333333333
"748",7,1,21.8,11,0.954301075268817
"749",2,1,20.6,8.9,0.0913978494623656
"750",1,1,25.7,21,0.139784946236559
"751",3,1,10.7,-4.6,0
"752",4,1,21.7,11.8,0.586021505376344
"753",5,1,30.6,24.5,0.602150537634409
"754",6,1,27,19.7,0.303763440860215
"755",7,1,14.1,-0.8,0.588709677419355
"756",2,1,21.9,10.6,0.309139784946237
"757",1,1,36,34,0.314516129032258
"758",3,1,29.4,19.6,0.462365591397849
"759",4,1,14.3,0.2,0.478494623655914
"760",6,1,28,19.6,0.368279569892473
"761",7,1,24.2,12.2,0.809139784946237
"762",2,1,22.2,9.9,0.365591397849462
"763",1,2,23.1,14.2,0.782258064516129
"764",3,2,33.4,27.2,0.666666666666667
"765",4,2,27,10.3,0.615591397849462
"766",5,2,36.1,33.8,0.462365591397849
"767",2,2,25,15.9,0.473118279569892
"768",1,2,33.8,28,0.166666666666667
"769",3,2,35.6,26.1,0.696236559139785
"770",4,2,36.5,30.3,0.489247311827957
"771",5,2,42.1,38.5,0.438172043010753
"772",6,2,38.1,21.9,0.494623655913978
"773",7,2,31.1,11.6,0.556451612903226
"774",2,2,38.7,33.3,0.282258064516129
"775",1,2,38.5,33.8,0.153225806451613
"776",3,2,32.9,18.5,0.341397849462366
"777",4,2,38.6,34.1,0.338709677419355
"778",5,2,31,3.9,0.389784946236559
"779",6,2,27.6,-1.5,0.483870967741935
"780",7,2,30.3,13.2,0.451612903225806
"781",2,2,34.2,31,0.282258064516129
"782",1,2,35.1,18.8,0.0806451612903226
"783",3,2,27.2,1.4,0.494623655913978
"784",4,2,31.4,16.3,0.53494623655914
"785",5,2,33.6,24.1,0.365591397849462
"786",6,2,42.6,39.7,0.330645161290323
"787",7,2,42.4,40,0.349462365591398
"788",2,2,37.4,34.5,0.153225806451613
"789",1,2,34.9,23.9,0.276881720430108
"790",3,2,36.8,28.3,0.413978494623656
"791",4,2,39.4,31.2,0.60752688172043
"792",5,2,37.9,24.8,0.661290322580645
"793",6,2,37.1,27.6,0.674731182795699
"794",7,2,45,41.6,0.239247311827957
"795",2,2,47.3,39.1,0.282258064516129
"796",1,2,41.6,27.3,0.0537634408602151
"797",3,2,43.2,36.1,0.290322580645161
"798",4,2,44.2,40.5,0.134408602150538
"799",5,2,41.2,34.2,0.147849462365591
"800",6,2,39.4,35.5,0.134408602150538
"801",7,2,43.9,41.7,0.225806451612903
"802",2,2,47.8,40.7,0.467741935483871
"803",1,2,45,31.4,0.110215053763441
"804",3,2,45,38.2,0.408602150537634
"805",4,2,49.8,46.3,0.376344086021505
"806",5,2,50.6,35.8,0.518817204301075
"807",6,2,46.4,28.5,0.424731182795699
"808",7,2,47.5,43.2,0.744623655913978
"809",2,2,51.9,45.2,0.545698924731183
"810",1,2,46.3,37.4,0.185483870967742
"811",3,2,45.2,40.7,0.612903225806452
"812",4,2,51.5,48.6,0.653225806451613
"813",5,2,49.8,39.7,0.446236559139785
"814",6,2,46.9,37.6,0.564516129032258
"815",7,2,44,27.7,0.736559139784946
"816",2,2,43.7,27.5,0.510752688172043
"817",1,2,46.1,34,0.201612903225806
"818",3,2,49,37.9,0.419354838709677
"819",4,2,46,35.9,0.567204301075269
"820",5,2,49.3,38.5,0.744623655913978
"821",6,2,48.1,38.3,0.639784946236559
"822",7,2,43.8,37.2,0.645161290322581
"823",2,2,44.4,36.7,0.370967741935484
"824",1,2,44.5,38,0.411290322580645
"825",3,2,52.2,47.2,0.64247311827957
"826",4,2,57.1,48.6,0.634408602150538
"827",5,2,55.3,42.1,0.446236559139785
"828",6,2,55.9,42.3,0.758064516129032
"829",7,2,52.4,47.8,0.825268817204301
"830",2,2,54.3,50.9,0.424731182795699
"831",1,2,57,54.8,0.395161290322581
"832",3,2,57.9,55.9,0.653225806451613
"833",4,2,58.3,56.2,0.758064516129032
"834",5,2,59.5,47.2,0.68010752688172
"835",6,2,54,39.9,0.67741935483871
"836",7,2,54.4,46.4,0.862903225806452
"837",2,2,55.5,50.3,0.666666666666667
"838",1,2,63.1,56.2,0.379032258064516
"839",3,2,53.9,48.8,0.440860215053763
"840",4,2,51.4,49.9,0.548387096774194
"841",5,2,58.8,50.1,0.709677419354839
"842",6,2,54.8,41.1,0.57258064516129
"843",7,2,53.8,48,0.873655913978495
"844",2,2,54.8,33.2,0.387096774193548
"845",1,2,56.5,48.2,0.0806451612903226
"846",3,2,58.9,52.6,0.0483870967741935
"847",4,2,61.1,56.2,0.763440860215054
"848",5,2,62.4,57.8,0.793010752688172
"849",6,2,62.4,57.6,0.752688172043011
"850",2,2,63.3,59.9,0.591397849462366
"851",1,2,64.7,60.9,0.411290322580645
"852",3,4,55.9,52.8,0.776881720430108
"853",4,4,53.4,50.1,0.645161290322581
"854",5,4,53,44.9,0.688172043010753
"855",6,4,52.2,42.8,0.403225806451613
"856",7,4,53.1,46.6,0.779569892473118
"857",2,4,58,52.5,0.526881720430108
"858",1,4,59.5,45.8,0.422043010752688
"859",3,4,59.6,51.8,0.623655913978495
"860",4,4,64,59.9,0.672043010752688
"861",5,4,65.2,58.5,0.712365591397849
"862",6,4,64.6,59.7,0.709677419354839
"863",7,4,67,60.2,0.131720430107527
"864",1,4,66.9,53.5,0.473118279569892
"865",3,4,57.8,51.4,0.279569892473118
"866",4,4,64.2,61.9,0.513440860215054
"867",5,4,64.8,53.9,0.817204301075269
"868",6,4,59.1,47.7,0.57258064516129
"869",7,4,65.6,58,0.887096774193548
"870",2,4,62,56,0.276881720430108
"871",1,4,64.9,61.5,0.586021505376344
"872",3,4,67.1,62.7,1
"873",4,4,65.5,61.1,0.809139784946237
"874",6,4,68.7,57.9,0.720430107526882
"875",7,4,66,60.5,1
"876",2,4,61.5,55.4,0.518817204301075
"877",1,4,64.4,61.6,0.35752688172043
"878",3,4,64.3,59.4,0.698924731182796
"879",4,4,67.1,61.8,0.591397849462366
"880",5,4,65.5,62.2,0.755376344086022
"881",6,4,68.7,62.5,0.540322580645161
"882",7,4,68.3,58.3,0.395161290322581
"883",1,4,65.8,59.5,0.174731182795699
"884",3,4,69.2,64.4,0.526881720430108
"885",4,4,68.1,64.3,0.655913978494624
"886",5,4,70.6,67.8,0.586021505376344
"887",6,4,69.1,61.2,0.443548387096774
"888",7,4,65.2,60.1,0.825268817204301
"889",2,4,71.8,62.1,0.524193548387097
"890",1,4,71.5,64.6,0.31989247311828
"891",3,4,70.9,64.9,0.71505376344086
"892",4,4,67.4,63,0.685483870967742
"893",5,4,72.3,68.8,0.561827956989247
"894",7,4,64.9,57.6,0.690860215053763
"895",2,4,67.8,60.5,0.42741935483871
"896",1,4,71.4,67.9,0.384408602150538
"897",3,4,73.4,69.9,0.873655913978495
"898",4,4,72.6,69.7,0.548387096774194
"899",5,4,73.7,65,0.580645161290323
"900",6,4,71.9,60.8,0.594086021505376
"901",7,4,71.7,60.3,0.236559139784946
"902",2,4,68.5,60.2,0.131720430107527
"903",1,4,65.8,61.6,0.400537634408602
"904",3,4,71.1,66.5,0.602150537634409
"905",4,4,72.4,68.7,0.647849462365591
"906",5,4,76,69.9,0.610215053763441
"907",6,4,74.2,70.7,0.846774193548387
"908",7,4,76.7,68.5,0.943548387096774
"909",2,4,73.4,68.5,0.71505376344086
"910",1,4,75.9,64.8,0.397849462365591
"911",3,4,74,68.2,0.814516129032258
"912",4,4,75,71.7,0.709677419354839
"913",5,4,74.5,68.8,0.583333333333333
"914",6,4,73.5,59.6,0.612903225806452
"915",7,4,71.2,61.9,0.870967741935484
"916",2,4,69.7,61.1,0.384408602150538
"917",1,4,67,62.1,0.233870967741935
"918",3,4,66.9,60.8,0.561827956989247
"919",4,4,67.9,64.4,0.53494623655914
"920",5,4,71.9,67.4,0.647849462365591
"921",6,4,71.1,65.8,0.838709677419355
"922",7,4,70.4,63.5,0.879032258064516
"923",2,4,71.8,67,0.483870967741935
"924",1,4,74.3,68.8,0.403225806451613
"925",3,4,74.1,70.4,0.510752688172043
"926",4,4,74.5,71,0.594086021505376
"927",5,4,73.9,70.1,0.516129032258065
"928",6,4,73.4,69.4,0.532258064516129
"929",7,4,73.6,70.2,0.943548387096774
"930",2,4,73.9,71.1,0.481182795698925
"931",1,4,73.4,69.9,0.241935483870968
"932",3,4,71.7,69.2,0.46505376344086
"933",4,4,72.8,68.7,0.518817204301075
"934",5,4,73.8,68.1,0.548387096774194
"935",6,4,72.3,60.6,0.56989247311828
"936",7,4,71.4,59.5,0.556451612903226
"937",2,4,70.3,62.5,0.368279569892473
"938",1,4,72.6,66.8,0.432795698924731
"939",3,4,74.8,69.6,0.56989247311828
"940",4,3,74.6,64.7,0.602150537634409
"941",5,3,66,62.6,0.67741935483871
"942",6,3,74.5,70,0.706989247311828
"943",7,3,70.6,65.2,0.647849462365591
"944",2,3,66.8,55.9,0.373655913978495
"945",1,3,66.6,55.9,0.274193548387097
"946",3,3,73,66.9,0.223118279569892
"947",5,3,75.8,71,0.908602150537634
"948",6,3,73.8,71.2,0.844086021505376
"949",7,3,68.6,65.6,0.975806451612903
"950",2,3,67.7,59.2,0.408602150537634
"951",1,3,68.2,65,0.204301075268817
"952",3,3,67.6,57.8,0.475806451612903
"953",4,3,70.8,58.4,0.475806451612903
"954",5,3,72.8,61.9,0.93010752688172
"955",6,3,69.3,65.6,0.919354838709677
"956",7,3,70.1,66.5,0.962365591397849
"957",2,3,70.4,66.2,0.68010752688172
"958",1,3,70.7,65.3,0.413978494623656
"959",3,3,63.9,52.9,0.596774193548387
"960",4,3,63.5,55.8,0.454301075268817
"961",5,3,62.4,55.2,0.266129032258065
"962",6,3,61.5,54.2,0.583333333333333
"963",7,3,61.2,50.2,0.491935483870968
"964",2,3,59.4,47.2,0.416666666666667
"965",1,3,59.4,50.9,0.244623655913978
"966",3,3,66.8,62,0.494623655913978
"967",4,3,69.3,65.6,0.416666666666667
"968",5,3,70.5,68.3,0.623655913978495
"969",6,3,59.7,55.3,0.755376344086022
"970",2,3,55.5,50.4,0.413978494623656
"971",1,3,56.2,46.7,0.360215053763441
"972",3,3,58.6,52.1,0.524193548387097
"973",4,3,59.4,51.7,0.615591397849462
"974",5,3,57,50.5,0.71505376344086
"975",6,3,59.8,51.9,0.709677419354839
"976",7,3,58.9,52.7,0.973118279569892
"977",2,3,59.2,49.2,0.663978494623656
"978",1,3,56,46.7,0.422043010752688
"979",3,3,60.2,55.1,0.276881720430108
"980",4,3,64.4,61.2,0.865591397849462
"981",5,3,63.8,57.7,0.688172043010753
"982",6,3,57.1,42,0.755376344086022
"983",7,3,60.1,47.3,0.736559139784946
"984",2,3,52.7,39.6,0.438172043010753
"985",1,3,46.1,28,0.400537634408602
"986",3,3,42.8,24.8,0.712365591397849
"987",4,3,58.2,45.6,0.838709677419355
"988",5,3,62.7,52.4,0.854838709677419
"989",6,3,60.5,55.7,0.709677419354839
"990",7,3,56.2,43,0.913978494623656
"991",2,3,51.5,38.3,0.314516129032258
"992",1,3,57,51.7,0.32258064516129
"993",3,3,52.3,39.8,0.795698924731183
"994",4,3,46.7,36.2,0.615591397849462
"995",5,3,53.8,46.9,0.771505376344086
"996",6,3,63.2,60.9,0.981182795698925
"997",7,3,57.4,41.6,0.768817204301075
"998",3,3,58.3,49.4,0.567204301075269
"999",4,3,54.4,50.7,0.68010752688172
"1000",5,3,57,49.3,0.725806451612903
"1001",6,3,58.9,55.9,0.774193548387097
"1002",7,3,62.3,60.4,0.575268817204301
"1003",2,3,61.4,54.7,0.263440860215054
"1004",1,3,53.2,35.5,0.188172043010753
"1005",3,3,51.4,37.7,0.57258064516129
"1006",4,3,55.8,50.8,0.954301075268817
"1007",5,3,56.1,53.7,0.344086021505376
"1008",6,3,52.5,49,0.631720430107527
"1009",7,3,58.3,47.5,0.739247311827957
"1010",2,3,49,29,0.567204301075269
"1011",1,3,47.6,32.3,0.263440860215054
"1012",3,3,54,41.2,0.580645161290323
"1013",4,3,45.3,31.2,0.758064516129032
"1014",5,3,42.9,33.8,0.60752688172043
"1015",2,3,48.8,34.7,0.524193548387097
"1016",1,3,50.1,45.5,0.0779569892473118
"1017",3,3,45.2,35.2,0.811827956989247
"1018",4,3,37.5,17,0.889784946236559
"1019",5,3,39.6,26.8,0.846774193548387
"1020",7,3,52.6,48.4,0.209677419354839
"1021",2,3,54.5,50.4,0.28494623655914
"1022",1,3,46.1,38.8,0.137096774193548
"1023",3,3,40.5,26.7,0.561827956989247
"1024",4,2,40.1,32.7,0.924731182795699
"1025",5,2,53.6,51.9,0.68010752688172
"1026",6,2,53.5,47.1,0.594086021505376
"1027",7,2,45.6,32,0.747311827956989
"1028",2,2,45.6,34,0.610215053763441
"1029",1,2,45.4,40.9,0.223118279569892
"1030",3,2,50.8,45.5,0.71505376344086
"1031",4,2,47.4,42.3,0.580645161290323
"1032",5,2,43.7,32.9,0.46505376344086
"1033",6,2,51.1,46.4,0.71505376344086
"1034",7,2,52.2,50,0.78494623655914
"1035",2,2,55,46.1,0.473118279569892
"1036",1,2,53.6,46.9,0.395161290322581
"1037",3,2,52.6,48.2,0.631720430107527
"1038",4,2,58,51.5,0.948924731182796
"1039",5,2,46.5,35.5,0.728494623655914
"1040",6,2,48.9,43.7,0.922043010752688
"1041",7,2,54.2,52.4,0.981182795698925
"1042",2,2,42.1,24.9,0.596774193548387
"1043",1,2,38.5,19.5,0.263440860215054
"1044",3,2,49.5,40.8,0.564516129032258
"1045",4,2,54.8,52.1,0.798387096774194
"1046",6,2,57.7,55.8,0.540322580645161
"1047",1,2,52.9,49,0.311827956989247
"1048",3,2,40.9,30,0.236559139784946
"1049",4,2,42.8,35.9,0.352150537634409
"1050",5,2,44.8,40.6,0.266129032258065
"1051",6,2,46.5,41.8,0.336021505376344
"1052",7,1,41.2,28,0.0112866817155756
"1053",2,1,37.7,22.9,0.0767494356659142
"1054",1,1,44.4,29.4,0.0993227990970655
"1055",3,1,38.2,27.4,0.480812641083521
"1056",4,1,27.7,18.1,0.568848758465011
"1057",5,1,33.5,19.3,0.534988713318284
"1058",6,1,40.5,29.9,0.347629796839729
"1059",7,1,41.3,33.1,0.483069977426637
"1060",2,1,45.9,38.6,0.374717832957111
"1061",1,1,51.3,49,0.167042889390519
"1062",3,1,43.2,30.5,0.659142212189616
"1063",4,1,33,19.1,0.562076749435666
"1064",5,1,32.9,18.2,0.489841986455982
"1065",6,1,28.9,14.7,0.471783295711061
"1066",7,1,36.5,25.6,0.753950338600451
"1067",2,1,45.7,42.5,0.395033860045147
"1068",1,1,40.2,32.3,0.142212189616253
"1069",3,1,34.4,24.9,0.209932279909707
"1070",4,1,25.5,4.8,0.618510158013544
"1071",5,1,29.4,11.2,0.530474040632054
"1072",6,1,30.9,10.8,0.627539503386005
"1073",7,1,28,11.8,0.708803611738149
"1074",2,1,34.6,25.4,0.0316027088036117
"1075",1,1,34.5,27.9,0.291196388261851
"1076",3,1,33.5,21.2,0.609480812641084
"1077",4,1,42.2,36.4,0.781038374717833
"1078",5,1,43,36.7,0.636568848758465
"1079",6,1,35,24.4,0.661399548532731
"1080",7,1,41.3,36.8,0.580135440180587
"1081",2,1,37.8,27.3,0.469525959367946
"1082",1,1,45,39,0.325056433408578
"1083",3,1,47.6,43.1,0.740406320541761
"1084",4,1,43.2,32.2,0.729119638826185
"1085",5,1,42.6,37.8,0.431151241534989
"1086",6,1,51.6,49.4,0.498871331828442
"1087",7,1,40.8,38.4,0.494356659142212
"1088",2,1,32.3,23.3,0.372460496613995
"1089",1,1,38.7,30.1,0.0790067720090293
"1090",3,1,36.4,31.4,0.255079006772009
"1091",4,1,33.1,27.8,0.413092550790068
"1092",5,1,33.5,28,0.336343115124153
"1093",6,1,31.5,21.3,0.528216704288939
"1094",7,1,19.3,4.2,0.54176072234763
"1095",2,1,23.5,11.8,0.207674943566591
"1096",4,1,44.5,41.7,0.512415349887133
"1097",5,1,41.5,35.8,0.309255079006772
"1098",6,1,36,23.1,0.460496613995485
"1099",7,1,34.7,21.7,0.325056433408578
"1100",2,1,42.8,36.4,0.376975169300226
"1101",1,1,46.8,38.5,0.209932279909707
"1102",3,1,41.8,31.7,0.512415349887133
"1103",4,1,36.5,26.3,0.530474040632054
"1104",5,1,46.9,43.7,0.613995485327314
"1105",6,1,51,47.1,0.620767494356659
"1106",7,1,40.2,23.9,0.198645598194131
"1107",2,1,30.7,11.4,0
"1108",1,1,42.8,31.7,0.27313769751693
"1109",3,1,47.8,40.9,0.514672686230248
"1110",4,2,43.2,29,0.618510158013544
"1111",5,2,45.7,38.8,0.598194130925508
"1112",6,2,29.9,11.8,0.534988713318284
"1113",7,2,33.9,26.2,0.670428893905192
"1114",2,2,34.8,22.6,0.480812641083521
"1115",1,2,33.2,18.7,0.252821670428894
"1116",3,2,36.8,26.1,0.413092550790068
"1117",4,2,44.4,36.5,0.55079006772009
"1118",5,2,46.4,41.8,0.613995485327314
"1119",6,2,49.6,43.8,0.544018058690745
"1120",7,2,46.8,42.9,0.641083521444695
"1121",2,2,41.2,35.4,0.534988713318284
"1122",1,2,50.1,35.2,0.106094808126411
"1123",3,2,43.8,33.8,0.568848758465011
"1124",4,2,48.3,45.7,0.496613995485327
"1125",5,2,45.2,41.9,0.544018058690745
"1126",6,2,45.4,42.5,0.505643340857788
"1127",7,2,47,37,0.577878103837472
"1128",2,2,40,21.4,0.343115124153499
"1129",1,2,37.2,22.6,0.205417607223476
"1130",3,2,37.4,32,0.516930022573363
"1131",4,2,40.8,23.9,0.54176072234763
"1132",5,2,48.6,40.2,0.525959367945824
"1133",6,2,45.1,38.1,0.557562076749436
"1134",7,2,50.8,48.5,0.35665914221219
"1135",2,2,44.8,37.6,0.320541760722348
"1136",1,2,40,32.8,0.160270880361174
"1137",3,2,45.1,41.4,0.609480812641084
"1138",4,2,48.6,34.9,0.665914221218962
"1139",5,2,43.4,24.8,0.591422121896163
"1140",6,2,51,44.6,0.595936794582393
"1141",7,2,54.8,52.5,0.708803611738149
"1142",2,2,50.4,47.7,0.471783295711061
"1143",1,2,41.7,32.9,0.444695259593679
"1144",3,2,36.5,22.1,0.665914221218962
"1145",4,2,35.1,23.5,0.641083521444695
"1146",5,2,37,15.3,0.54176072234763
"1147",6,2,50.9,44.8,0.54627539503386
"1148",7,2,49.7,43.2,0.695259593679458
"1149",2,2,41.8,25.1,0.381489841986456
"1150",1,2,40.6,23.9,0.250564334085779
"1151",3,2,47.8,38.9,0.532731376975169
"1152",4,2,52.5,48.6,0.564334085778781
"1153",5,2,46.7,34.2,0.704288939051919
"1154",6,2,44,32.4,0.645598194130926
"1155",7,2,46.4,28.4,0.778781038374718
"1156",2,2,44.3,33.2,0.654627539503386
"1157",1,2,45.8,36.5,0.406320541760722
"1158",3,2,49.5,35.9,0.674943566591422
"1159",4,2,46.9,40,0.776523702031603
"1160",5,2,47.3,33.8,0.697516930022573
"1161",6,2,49.6,39,0.690744920993228
"1162",7,2,55.4,48.4,0.796839729119639
"1163",2,2,53.4,49.8,0.589164785553047
"1164",1,2,49.1,31.2,0.135440180586907
"1165",3,2,48.4,36.3,0.225733634311512
"1166",4,2,46.8,42.8,0.205417607223476
"1167",5,2,45,36.9,0.275395033860045
"1168",6,2,47.7,34.1,0.227990970654628
"1169",7,2,46.1,33.9,0.291196388261851
"1170",2,2,47.3,33.1,0.435665914221219
"1171",1,2,45.2,36.3,0.216704288939052
"1172",3,2,51.3,48,0.45372460496614
"1173",4,2,48.2,45,0.729119638826185
"1174",5,2,47.3,43.5,0.598194130925508
"1175",6,2,45.5,43.9,0.5372460496614
"1176",7,2,48.5,43.5,0.767494356659142
"1177",2,2,52.5,48.8,0.413092550790068
"1178",1,2,48.5,46.1,0.45823927765237
"1179",3,2,54,40.6,0.582392776523702
"1180",4,2,51.9,38.2,0.496613995485327
"1181",5,2,55.6,42.2,0.702031602708804
"1182",6,2,55.2,45.5,0.803611738148984
"1183",7,2,55.5,51.7,0.853273137697517
"1184",2,2,59.4,54,0.45372460496614
"1185",1,2,55.7,46.4,0.275395033860045
"1186",3,2,50.8,31.4,0.799097065462754
"1187",4,2,55,44.5,0.532731376975169
"1188",5,2,55.5,45.2,0.650112866817156
"1189",6,2,53.9,44.5,0.690744920993228
"1190",7,2,56.4,47.9,0.889390519187359
"1191",2,2,55.7,48.8,0.406320541760722
"1192",1,2,56.3,52.2,0.413092550790068
"1193",3,2,59.4,50.3,0.595936794582393
"1194",4,2,54.6,52,0.693002257336343
"1195",5,2,57.9,53.4,0.778781038374718
"1196",6,2,65.7,53.9,0.799097065462754
"1197",7,2,60,55.8,0.855530474040632
"1198",2,2,62.5,57.3,0.539503386004515
"1199",1,2,64.6,58.2,0.401805869074492
"1200",3,2,62.4,60.5,0.187358916478555
"1201",4,2,62.8,60.6,0.839729119638826
"1202",5,4,64,56.4,0.866817155756208
"1203",6,4,55.7,53.5,0.665914221218962
"1204",7,4,58.4,55.9,0.72686230248307
"1205",2,4,60.2,58,0.557562076749436
"1206",1,4,58.4,56.9,0.17607223476298
"1207",3,4,62.9,61.1,0.835214446952596
"1208",4,4,61.2,59.8,0.724604966139955
"1209",5,4,61.7,55.2,0.846501128668172
"1210",6,4,59.9,46.7,0.672686230248307
"1211",7,4,59.2,45.1,0.970654627539503
"1212",2,4,58.1,53.3,0.442437923250564
"1213",1,4,66,56,0.44920993227991
"1214",3,4,61.5,47.2,0.582392776523702
"1215",4,4,62.2,50,0.742663656884876
"1216",5,4,63.7,55,0.792325056433409
"1217",6,4,65.2,56.3,0.679458239277652
"1218",7,4,63,51.5,0.812641083521445
"1219",2,4,62.6,53.5,0.704288939051919
"1220",1,4,59.9,51.5,0.386004514672686
"1221",3,4,61.4,55.9,0.805869074492099
"1222",4,4,63.6,59.9,0.661399548532731
"1223",5,4,65.6,60.2,0.81941309255079
"1224",6,4,63,59.4,0.575620767494357
