"","weekday_sun","season","temp","dewp","NUM_COLLISIONS"
"617",3,3,65.9,63.2,0.516393442622951
"618",4,3,63.3,61.3,0.579234972677596
"619",5,3,62.4,60.6,0.497267759562842
"620",6,3,59.9,56.3,0.494535519125683
"621",7,3,58.5,54,0.934426229508197
"622",2,3,59.4,57.3,0.420765027322404
"623",1,3,59.6,50.4,0.349726775956284
"624",3,3,55.7,42.6,0.715846994535519
"625",4,3,63,57,0.663934426229508
"626",5,3,65.2,60.4,0.715846994535519
"627",6,3,60.8,45.9,0.333333333333333
"628",7,3,59,44,0.448087431693989
"629",2,3,52.9,48.1,0.461748633879781
"630",1,3,53.3,43.7,0.262295081967213
"631",3,3,50.9,43.2,0.202185792349727
"632",4,3,63.2,58.4,0.87431693989071
"633",5,3,64.9,62.1,0.540983606557377
"634",6,3,65,63.4,0.614754098360656
"635",7,3,63.2,59.7,0.740437158469945
"636",2,3,62.7,58.8,0.319672131147541
"637",1,3,56,45.2,0.289617486338798
"638",3,3,49,32.4,0.584699453551913
"639",4,3,57.7,52.3,0.628415300546448
"640",5,3,57,55.4,0.904371584699454
"641",6,3,59.5,57,0.715846994535519
"642",7,3,54.3,51.1,0.797814207650273
"643",2,3,54.7,45.9,0.377049180327869
"644",1,3,57.6,45.4,0.377049180327869
"645",3,3,54.1,40.5,0.724043715846995
"646",4,3,54.3,48,0.530054644808743
"647",5,3,61.9,59,0.489071038251366
"648",6,3,56.1,45,0.680327868852459
"649",7,3,51.3,43.6,0.795081967213115
"650",2,3,53,46.9,0.762295081967213
"651",1,3,43.5,38.4,0.423497267759563
"652",3,3,44.6,20.6,0.677595628415301
"653",4,3,52.7,37.7,0.439890710382514
"654",5,3,57.7,52.4,0.483606557377049
"655",6,3,53.6,48.7,0.751366120218579
"656",7,3,52.5,46.7,0.721311475409836
"657",2,3,43.9,29.7,0.453551912568306
"658",1,3,53.2,42.7,0.114754098360656
"659",3,3,48.2,42.2,0.5
"660",4,3,51,47.2,0.316939890710383
"661",5,3,56.5,53.5,0.461748633879781
"662",6,3,49.8,41.1,0.871584699453552
"663",7,3,43.7,34.9,0.756830601092896
"664",2,3,37,20.6,0.415300546448087
"665",1,3,38.1,26,0.14207650273224
"666",3,3,52.1,48.9,0.789617486338798
"667",4,3,48.9,39.6,0.915300546448087
"668",5,3,33.6,14.6,0.699453551912568
"669",6,3,45.7,32.6,0.704918032786885
"670",7,3,36.8,15.4,0.819672131147541
"671",2,3,37.1,19.7,0.368852459016393
"672",1,3,52.6,41.5,0.131147540983607
"673",3,3,54.8,52.5,0.942622950819672
"674",4,3,56.7,53.5,0.60655737704918
"675",5,3,48,41.1,0.997267759562842
"676",6,3,41.8,36.7,0.00273224043715847
"677",7,3,37,30.9,0.183060109289617
"678",2,3,30.9,16.8,0.046448087431694
"679",1,3,46.1,38.6,0
"680",3,2,53.2,49,0.729508196721312
"681",4,2,42.5,32.4,0.639344262295082
"682",5,2,51.2,48.4,0.524590163934426
"683",6,2,43.1,28,0.62568306010929
"684",7,2,39.3,27.7,0.808743169398907
"685",2,2,48.9,45.2,0.685792349726776
"686",1,2,41.9,34,0.316939890710383
"687",3,2,35.4,24.7,0.551912568306011
"688",4,2,48.7,45.1,0.73224043715847
"689",5,2,47.9,44.8,0.743169398907104
"690",6,2,40.8,33.7,0.797814207650273
"691",7,2,37,27.8,0.846994535519126
"692",2,2,36.9,27.7,0.592896174863388
"693",1,2,39,30.1,0.169398907103825
"694",3,2,37.8,31.6,0.937158469945355
"695",4,2,44,37,0.73224043715847
"696",5,2,48.6,45.7,0.486338797814208
"697",6,2,42.4,32.2,0.666666666666667
"698",7,2,37.3,26.2,0.751366120218579
"699",2,2,38.2,30.8,0.349726775956284
"700",1,2,41.4,34,0.087431693989071
"701",3,2,42.9,37.4,0.516393442622951
"702",4,2,47.4,44.2,0.969945355191257
"703",5,2,50.7,49.2,0.387978142076503
"704",7,2,44.8,33.5,0.188524590163934
"705",2,2,43.7,36.4,0.0792349726775956
"706",3,2,41.2,27.8,0.092896174863388
"707",4,2,32.1,15.4,0.251366120218579
"708",5,2,26.9,8.3,0.229508196721311
"709",7,1,40.4,21.5,0.0992555831265509
"710",2,1,34.5,19.8,0.133995037220844
"711",3,1,44,32.1,0.238213399503722
"712",4,1,20.8,5.2,0.930521091811414
"713",5,1,22.6,10.2,0.337468982630273
"714",6,1,13.1,-2.4,0.424317617866005
"715",7,1,35.2,22.5,0.866004962779156
"716",2,1,26.9,10,0.196029776674938
"717",3,1,40.9,35.6,0.441687344913151
"718",4,1,32.6,25.6,0.523573200992556
"719",5,1,32.1,24,0.258064516129032
"720",6,1,35.8,33.6,0.362282878411911
"721",7,1,34.5,23.4,0.399503722084367
"722",2,1,20.2,1.9,0.230769230769231
"723",3,1,41.7,36,0.233250620347395
"724",4,1,35.7,23.4,0.24317617866005
"725",5,1,32.3,17.7,0.230769230769231
"726",6,1,35.5,30.5,0.26302729528536
"727",7,1,31.6,20.4,0.486352357320099
"728",2,1,38.5,34.8,0.0645161290322581
"729",1,1,36.5,26.7,0.00992555831265509
"730",3,1,31.2,20.9,0.203473945409429
"731",5,1,21.6,14.7,0.138957816377171
"732",6,1,29.2,20.9,0.290322580645161
"733",7,1,35.1,31.1,0.54590570719603
"734",2,1,24.5,12.9,0.307692307692308
"735",3,1,33.1,27.4,0.689826302729528
"736",4,1,21,11.7,0.838709677419355
"737",5,1,28.1,18.4,0.45409429280397
"738",6,1,34.1,28.9,0.41439205955335
"739",7,1,16.8,5,0.620347394540943
"740",2,1,27.4,16,0.116625310173697
"741",3,1,37.1,34.3,0.359801488833747
"742",4,1,36.4,32.9,0.419354838709677
"743",5,1,32.6,23.3,0.516129032258065
"744",6,1,31,23.6,0.307692307692308
"745",7,1,21.8,11,0.880893300248139
"746",2,1,20.6,8.9,0.0843672456575682
"747",1,1,25.7,21,0.129032258064516
"748",3,1,10.7,-4.6,0
"749",4,1,21.7,11.8,0.540942928039702
"750",5,1,30.6,24.5,0.555831265508685
"751",6,1,27,19.7,0.280397022332506
"752",7,1,14.1,-0.8,0.543424317617866
"753",2,1,21.9,10.6,0.285359801488834
"754",1,1,36,34,0.290322580645161
"755",3,1,29.4,19.6,0.426799007444169
"756",4,1,14.3,0.2,0.441687344913151
"757",5,1,29.9,21.8,0.560794044665012
"758",6,1,28,19.6,0.339950372208437
"759",7,1,24.2,12.2,0.746898263027295
"760",2,1,22.2,9.9,0.337468982630273
"761",1,2,23.1,14.2,0.722084367245658
"762",3,2,33.4,27.2,0.615384615384615
"763",4,2,27,10.3,0.568238213399504
"764",5,2,36.1,33.8,0.426799007444169
"765",2,2,25,15.9,0.436724565756824
"766",1,2,33.8,28,0.153846153846154
"767",3,2,35.6,26.1,0.642679900744417
"768",4,2,36.5,30.3,0.451612903225806
"769",5,2,42.1,38.5,0.404466501240695
"770",6,2,38.1,21.9,0.456575682382134
"771",7,2,31.1,11.6,0.513647642679901
"772",2,2,38.7,33.3,0.260545905707196
"773",1,2,38.5,33.8,0.141439205955335
"774",3,2,32.9,18.5,0.315136476426799
"775",4,2,38.6,34.1,0.312655086848635
"776",5,2,31,3.9,0.359801488833747
"777",6,2,27.6,-1.5,0.446650124069479
"778",7,2,30.3,13.2,0.416873449131514
"779",2,2,34.2,31,0.260545905707196
"780",1,2,35.1,18.8,0.0744416873449131
"781",3,2,27.2,1.4,0.456575682382134
"782",4,2,31.4,16.3,0.493796526054591
"783",5,2,33.6,24.1,0.337468982630273
"784",6,2,42.6,39.7,0.305210918114144
"785",7,2,42.4,40,0.32258064516129
"786",2,2,37.4,34.5,0.141439205955335
"787",1,2,34.9,23.9,0.255583126550869
"788",3,2,36.8,28.3,0.382133995037221
"789",4,2,39.4,31.2,0.560794044665012
"790",5,2,37.9,24.8,0.610421836228288
"791",6,2,37.1,27.6,0.622828784119107
"792",7,2,45,41.6,0.220843672456576
"793",2,2,47.3,39.1,0.260545905707196
"794",1,2,41.6,27.3,0.0496277915632754
"795",3,2,43.2,36.1,0.267990074441687
"796",4,2,44.2,40.5,0.124069478908189
"797",5,2,41.2,34.2,0.136476426799007
"798",6,2,39.4,35.5,0.124069478908189
"799",7,2,43.9,41.7,0.208436724565757
"800",2,2,47.8,40.7,0.431761786600496
"801",1,2,45,31.4,0.101736972704715
"802",3,2,45,38.2,0.377171215880893
"803",4,2,49.8,46.3,0.347394540942928
"804",5,2,50.6,35.8,0.478908188585608
"805",6,2,46.4,28.5,0.392059553349876
"806",7,2,47.5,43.2,0.687344913151365
"807",2,2,51.9,45.2,0.503722084367246
"808",1,2,46.3,37.4,0.1712158808933
"809",3,2,45.2,40.7,0.56575682382134
"810",4,2,51.5,48.6,0.602977667493797
"811",5,2,49.8,39.7,0.411910669975186
"812",6,2,46.9,37.6,0.521091811414392
"813",7,2,44,27.7,0.679900744416873
"814",2,2,43.7,27.5,0.471464019851117
"815",1,2,46.1,34,0.186104218362283
"816",3,2,49,37.9,0.387096774193548
"817",4,2,46,35.9,0.523573200992556
"818",5,2,49.3,38.5,0.687344913151365
"819",6,2,48.1,38.3,0.590570719602978
"820",7,2,43.8,37.2,0.595533498759305
"821",2,2,44.4,36.7,0.342431761786601
"822",1,2,44.5,38,0.379652605459057
"823",3,2,52.2,47.2,0.593052109181141
"824",4,2,57.1,48.6,0.58560794044665
"825",5,2,55.3,42.1,0.411910669975186
"826",6,2,55.9,42.3,0.699751861042184
"827",7,2,52.4,47.8,0.761786600496278
"828",2,2,54.3,50.9,0.392059553349876
"829",1,2,57,54.8,0.364764267990074
"830",3,2,57.9,55.9,0.602977667493797
"831",4,2,58.3,56.2,0.699751861042184
"832",5,2,59.5,47.2,0.627791563275434
"833",6,2,54,39.9,0.62531017369727
"834",7,2,54.4,46.4,0.796526054590571
"835",2,2,55.5,50.3,0.615384615384615
"836",1,2,63.1,56.2,0.349875930521092
"837",3,2,53.9,48.8,0.406947890818859
"838",4,2,51.4,49.9,0.506203473945409
"839",5,2,58.8,50.1,0.655086848635236
"840",6,2,54.8,41.1,0.528535980148883
"841",7,2,53.8,48,0.806451612903226
"842",2,2,54.8,33.2,0.357320099255583
"843",1,2,56.5,48.2,0.0744416873449131
"844",3,2,58.9,52.6,0.0446650124069479
"845",4,2,61.1,56.2,0.704714640198511
"846",5,2,62.4,57.8,0.732009925558313
"847",6,2,62.4,57.6,0.694789081885856
"848",2,2,63.3,59.9,0.54590570719603
"849",1,2,64.7,60.9,0.379652605459057
"850",3,4,55.9,52.8,0.71712158808933
"851",4,4,53.4,50.1,0.595533498759305
"852",5,4,53,44.9,0.635235732009926
"853",6,4,52.2,42.8,0.372208436724566
"854",7,4,53.1,46.6,0.719602977667494
"855",2,4,58,52.5,0.486352357320099
"856",1,4,59.5,45.8,0.389578163771712
"857",3,4,59.6,51.8,0.575682382133995
"858",4,4,64,59.9,0.620347394540943
"859",5,4,65.2,58.5,0.657568238213399
"860",6,4,64.6,59.7,0.655086848635236
"861",7,4,67,60.2,0.121588089330025
"862",1,4,66.9,53.5,0.436724565756824
"863",3,4,57.8,51.4,0.258064516129032
"864",4,4,64.2,61.9,0.47394540942928
"865",5,4,64.8,53.9,0.754342431761787
"866",6,4,59.1,47.7,0.528535980148883
"867",7,4,65.6,58,0.818858560794045
"868",2,4,62,56,0.255583126550869
"869",1,4,64.9,61.5,0.540942928039702
"870",3,4,67.1,62.7,0.923076923076923
"871",4,4,65.5,61.1,0.746898263027295
"872",5,4,70.8,62.5,0.933002481389578
"873",6,4,68.7,57.9,0.665012406947891
"874",7,4,66,60.5,0.923076923076923
"875",2,4,61.5,55.4,0.478908188585608
"876",1,4,64.4,61.6,0.330024813895782
"877",3,4,64.3,59.4,0.645161290322581
"878",4,4,67.1,61.8,0.54590570719603
"879",5,4,65.5,62.2,0.69727047146402
"880",6,4,68.7,62.5,0.498759305210918
"881",7,4,68.3,58.3,0.364764267990074
"882",1,4,65.8,59.5,0.161290322580645
"883",3,4,69.2,64.4,0.486352357320099
"884",4,4,68.1,64.3,0.60545905707196
"885",5,4,70.6,67.8,0.540942928039702
"886",6,4,69.1,61.2,0.409429280397022
"887",7,4,65.2,60.1,0.761786600496278
"888",2,4,71.8,62.1,0.483870967741935
"889",1,4,71.5,64.6,0.295285359801489
"890",3,4,70.9,64.9,0.660049627791563
"891",4,4,67.4,63,0.632754342431762
"892",5,4,72.3,68.8,0.518610421836228
"893",6,4,67.3,57.3,0.704714640198511
"894",7,4,64.9,57.6,0.637717121588089
"895",2,4,67.8,60.5,0.39454094292804
"896",1,4,71.4,67.9,0.354838709677419
"897",3,4,73.4,69.9,0.806451612903226
"898",4,4,72.6,69.7,0.506203473945409
"899",5,4,73.7,65,0.535980148883375
"900",6,4,71.9,60.8,0.548387096774194
"901",7,4,71.7,60.3,0.218362282878412
"902",2,4,68.5,60.2,0.121588089330025
"903",1,4,65.8,61.6,0.369727047146402
"904",3,4,71.1,66.5,0.555831265508685
"905",4,4,72.4,68.7,0.598014888337469
"906",5,4,76,69.9,0.563275434243176
"907",6,4,74.2,70.7,0.781637717121588
"908",7,4,76.7,68.5,0.870967741935484
"909",2,4,73.4,68.5,0.660049627791563
"910",1,4,75.9,64.8,0.367245657568238
"911",3,4,74,68.2,0.751861042183623
"912",4,4,75,71.7,0.655086848635236
"913",5,4,74.5,68.8,0.538461538461538
"914",6,4,73.5,59.6,0.56575682382134
"915",7,4,71.2,61.9,0.803970223325062
"916",2,4,69.7,61.1,0.354838709677419
"917",1,4,67,62.1,0.215880893300248
"918",3,4,66.9,60.8,0.518610421836228
"919",4,4,67.9,64.4,0.493796526054591
"920",5,4,71.9,67.4,0.598014888337469
"921",6,4,71.1,65.8,0.774193548387097
"922",7,4,70.4,63.5,0.811414392059553
"923",2,4,71.8,67,0.446650124069479
"924",1,4,74.3,68.8,0.372208436724566
"925",3,4,74.1,70.4,0.471464019851117
"926",4,4,74.5,71,0.548387096774194
"927",5,4,73.9,70.1,0.476426799007444
"928",6,4,73.4,69.4,0.491315136476427
"929",7,4,73.6,70.2,0.870967741935484
"930",2,4,73.9,71.1,0.444168734491315
"931",1,4,73.4,69.9,0.223325062034739
"932",3,4,71.7,69.2,0.429280397022333
"933",4,4,72.8,68.7,0.478908188585608
"934",5,4,73.8,68.1,0.506203473945409
"935",6,4,72.3,60.6,0.52605459057072
"936",7,4,71.4,59.5,0.513647642679901
"937",2,4,70.3,62.5,0.339950372208437
"938",1,4,72.6,66.8,0.399503722084367
"939",3,4,74.8,69.6,0.52605459057072
"940",4,3,74.6,64.7,0.555831265508685
"941",5,3,66,62.6,0.62531017369727
"942",6,3,74.5,70,0.652605459057072
"943",7,3,70.6,65.2,0.598014888337469
"944",2,3,66.8,55.9,0.344913151364764
"945",1,3,66.6,55.9,0.253101736972705
"946",3,3,73,66.9,0.205955334987593
"947",4,3,76.4,69.6,0.975186104218362
"948",5,3,75.8,71,0.838709677419355
"949",6,3,73.8,71.2,0.779156327543424
"950",7,3,68.6,65.6,0.900744416873449
"951",2,3,67.7,59.2,0.377171215880893
"952",1,3,68.2,65,0.188585607940447
"953",3,3,67.6,57.8,0.439205955334988
"954",4,3,70.8,58.4,0.439205955334988
"955",5,3,72.8,61.9,0.858560794044665
"956",6,3,69.3,65.6,0.84863523573201
"957",7,3,70.1,66.5,0.88833746898263
"958",2,3,70.4,66.2,0.627791563275434
"959",1,3,70.7,65.3,0.382133995037221
"960",3,3,63.9,52.9,0.550868486352357
"961",4,3,63.5,55.8,0.419354838709677
"962",5,3,62.4,55.2,0.245657568238213
"963",6,3,61.5,54.2,0.538461538461538
"964",7,3,61.2,50.2,0.45409429280397
"965",2,3,59.4,47.2,0.384615384615385
"966",1,3,59.4,50.9,0.225806451612903
"967",3,3,66.8,62,0.456575682382134
"968",4,3,69.3,65.6,0.384615384615385
"969",5,3,70.5,68.3,0.575682382133995
"970",6,3,59.7,55.3,0.69727047146402
"971",7,3,56,53.3,0.982630272952854
"972",2,3,55.5,50.4,0.382133995037221
"973",1,3,56.2,46.7,0.332506203473945
"974",3,3,58.6,52.1,0.483870967741935
"975",4,3,59.4,51.7,0.568238213399504
"976",5,3,57,50.5,0.660049627791563
"977",6,3,59.8,51.9,0.655086848635236
"978",7,3,58.9,52.7,0.898263027295285
"979",2,3,59.2,49.2,0.612903225806452
"980",1,3,56,46.7,0.389578163771712
"981",3,3,60.2,55.1,0.255583126550869
"982",4,3,64.4,61.2,0.799007444168734
"983",5,3,63.8,57.7,0.635235732009926
"984",6,3,57.1,42,0.69727047146402
"985",7,3,60.1,47.3,0.679900744416873
"986",2,3,52.7,39.6,0.404466501240695
"987",1,3,46.1,28,0.369727047146402
"988",3,3,42.8,24.8,0.657568238213399
"989",4,3,58.2,45.6,0.774193548387097
"990",5,3,62.7,52.4,0.789081885856079
"991",6,3,60.5,55.7,0.655086848635236
"992",7,3,56.2,43,0.843672456575682
"993",2,3,51.5,38.3,0.290322580645161
"994",1,3,57,51.7,0.297766749379653
"995",3,3,52.3,39.8,0.734491315136476
"996",4,3,46.7,36.2,0.568238213399504
"997",5,3,53.8,46.9,0.712158808933002
"998",6,3,63.2,60.9,0.905707196029777
"999",7,3,57.4,41.6,0.709677419354839
"1000",3,3,58.3,49.4,0.523573200992556
"1001",4,3,54.4,50.7,0.627791563275434
"1002",5,3,57,49.3,0.669975186104218
"1003",6,3,58.9,55.9,0.714640198511166
"1004",7,3,62.3,60.4,0.531017369727047
"1005",2,3,61.4,54.7,0.24317617866005
"1006",1,3,53.2,35.5,0.173697270471464
"1007",3,3,51.4,37.7,0.528535980148883
"1008",4,3,55.8,50.8,0.880893300248139
"1009",5,3,56.1,53.7,0.317617866004963
"1010",6,3,52.5,49,0.583126550868486
"1011",7,3,58.3,47.5,0.682382133995037
"1012",2,3,49,29,0.523573200992556
"1013",1,3,47.6,32.3,0.24317617866005
"1014",3,3,54,41.2,0.535980148883375
"1015",4,3,45.3,31.2,0.699751861042184
"1016",5,3,42.9,33.8,0.560794044665012
"1017",6,3,50.4,43.6,0.98014888337469
"1018",2,3,48.8,34.7,0.483870967741935
"1019",1,3,50.1,45.5,0.0719602977667494
"1020",3,3,45.2,35.2,0.749379652605459
"1021",4,3,37.5,17,0.821339950372208
"1022",5,3,39.6,26.8,0.781637717121588
"1023",7,3,52.6,48.4,0.193548387096774
"1024",2,3,54.5,50.4,0.26302729528536
"1025",1,3,46.1,38.8,0.126550868486352
"1026",3,3,40.5,26.7,0.518610421836228
"1027",4,2,40.1,32.7,0.853598014888337
"1028",5,2,53.6,51.9,0.627791563275434
"1029",6,2,53.5,47.1,0.548387096774194
"1030",7,2,45.6,32,0.689826302729528
"1031",2,2,45.6,34,0.563275434243176
"1032",1,2,45.4,40.9,0.205955334987593
"1033",3,2,50.8,45.5,0.660049627791563
"1034",4,2,47.4,42.3,0.535980148883375
"1035",5,2,43.7,32.9,0.429280397022333
"1036",6,2,51.1,46.4,0.660049627791563
"1037",7,2,52.2,50,0.724565756823821
"1038",2,2,55,46.1,0.436724565756824
"1039",1,2,53.6,46.9,0.364764267990074
"1040",3,2,52.6,48.2,0.583126550868486
"1041",4,2,58,51.5,0.875930521091811
"1042",5,2,46.5,35.5,0.672456575682382
"1043",6,2,48.9,43.7,0.851116625310174
"1044",7,2,54.2,52.4,0.905707196029777
"1045",2,2,42.1,24.9,0.550868486352357
"1046",1,2,38.5,19.5,0.24317617866005
"1047",3,2,49.5,40.8,0.521091811414392
"1048",4,2,54.8,52.1,0.73697270471464
"1049",5,2,53.5,51.2,1
"1050",6,2,57.7,55.8,0.498759305210918
"1051",1,2,52.9,49,0.287841191066998
"1052",3,2,40.9,30,0.218362282878412
"1053",4,2,42.8,35.9,0.325062034739454
"1054",5,2,44.8,40.6,0.245657568238213
"1055",6,2,46.5,41.8,0.310173697270471
"1056",1,1,44.4,29.4,0.0105540897097625
"1057",3,1,38.2,27.4,0.45646437994723
"1058",4,1,27.7,18.1,0.559366754617414
"1059",5,1,33.5,19.3,0.519788918205805
"1060",6,1,40.5,29.9,0.300791556728232
"1061",7,1,41.3,33.1,0.45910290237467
"1062",2,1,45.9,38.6,0.33245382585752
"1063",1,1,51.3,49,0.0897097625329815
"1064",3,1,43.2,30.5,0.66490765171504
"1065",4,1,33,19.1,0.551451187335092
"1066",5,1,32.9,18.2,0.467018469656992
"1067",6,1,28.9,14.7,0.445910290237467
"1068",7,1,36.5,25.6,0.775725593667546
"1069",2,1,45.7,42.5,0.356200527704486
"1070",1,1,40.2,32.3,0.0606860158311346
"1071",3,1,34.4,24.9,0.139841688654354
"1072",4,1,25.5,4.8,0.617414248021108
"1073",5,1,29.4,11.2,0.514511873350924
"1074",6,1,30.9,10.8,0.627968337730871
"1075",7,1,28,11.8,0.722955145118733
"1076",1,1,34.5,27.9,0.234828496042216
"1077",3,1,33.5,21.2,0.606860158311346
"1078",4,1,42.2,36.4,0.807387862796834
"1079",5,1,43,36.7,0.638522427440633
"1080",6,1,35,24.4,0.66754617414248
"1081",7,1,41.3,36.8,0.572559366754617
"1082",2,1,37.8,27.3,0.443271767810026
"1083",1,1,45,39,0.274406332453826
"1084",3,1,47.6,43.1,0.759894459102902
"1085",4,1,43.2,32.2,0.746701846965699
"1086",5,1,42.6,37.8,0.398416886543536
"1087",6,1,51.6,49.4,0.477572559366755
"1088",7,1,40.8,38.4,0.472295514511873
"1089",2,1,32.3,23.3,0.329815303430079
"1090",3,1,36.4,31.4,0.192612137203166
"1091",4,1,33.1,27.8,0.377308707124011
"1092",5,1,33.5,28,0.287598944591029
"1093",6,1,31.5,21.3,0.511873350923483
"1094",7,1,19.3,4.2,0.527704485488127
"1095",2,1,23.5,11.8,0.137203166226913
"1096",4,1,44.5,41.7,0.493403693931398
"1097",5,1,41.5,35.8,0.255936675461741
"1098",6,1,36,23.1,0.432717678100264
"1099",7,1,34.7,21.7,0.274406332453826
"1100",2,1,42.8,36.4,0.33509234828496
"1101",1,1,46.8,38.5,0.139841688654354
"1102",3,1,41.8,31.7,0.493403693931398
"1103",4,1,36.5,26.3,0.514511873350924
"1104",5,1,46.9,43.7,0.612137203166227
"1105",6,1,51,47.1,0.620052770448549
"1106",7,1,40.2,23.9,0.12664907651715
"1107",1,1,42.8,31.7,0.213720316622691
"1108",3,1,47.8,40.9,0.496042216358839
"1109",4,2,43.2,29,0.617414248021108
"1110",5,2,45.7,38.8,0.593667546174143
"1111",6,2,29.9,11.8,0.519788918205805
"1112",7,2,33.9,26.2,0.678100263852243
"1113",2,2,34.8,22.6,0.45646437994723
"1114",1,2,33.2,18.7,0.189973614775726
"1115",3,2,36.8,26.1,0.377308707124011
"1116",4,2,44.4,36.5,0.538258575197889
"1117",5,2,46.4,41.8,0.612137203166227
"1118",6,2,49.6,43.8,0.530343007915567
"1119",7,2,46.8,42.9,0.643799472295514
"1120",2,2,41.2,35.4,0.519788918205805
"1121",1,2,50.1,35.2,0.0184696569920844
"1122",3,2,43.8,33.8,0.559366754617414
"1123",4,2,48.3,45.7,0.474934036939314
"1124",5,2,45.2,41.9,0.530343007915567
"1125",6,2,45.4,42.5,0.485488126649077
"1126",7,2,47,37,0.569920844327177
"1127",2,2,40,21.4,0.295514511873351
"1128",1,2,37.2,22.6,0.134564643799472
"1129",3,2,37.4,32,0.49868073878628
"1130",4,2,40.8,23.9,0.527704485488127
"1131",5,2,48.6,40.2,0.509234828496042
"1132",6,2,45.1,38.1,0.546174142480211
"1133",7,2,50.8,48.5,0.311345646437995
"1134",2,2,44.8,37.6,0.269129287598945
"1135",1,2,40,32.8,0.0817941952506596
"1136",3,2,45.1,41.4,0.606860158311346
"1137",4,2,48.6,34.9,0.672823218997362
"1138",5,2,43.4,24.8,0.585751978891821
"1139",6,2,51,44.6,0.591029023746702
"1140",7,2,54.8,52.5,0.722955145118733
"1141",2,2,50.4,47.7,0.445910290237467
"1142",1,2,41.7,32.9,0.414248021108179
"1143",3,2,36.5,22.1,0.672823218997362
"1144",4,2,35.1,23.5,0.643799472295514
"1145",5,2,37,15.3,0.527704485488127
"1146",6,2,50.9,44.8,0.532981530343008
"1147",7,2,49.7,43.2,0.70712401055409
"1148",2,2,41.8,25.1,0.340369393139842
"1149",1,2,40.6,23.9,0.187335092348285
"1150",3,2,47.8,38.9,0.517150395778364
"1151",4,2,52.5,48.6,0.554089709762533
"1152",5,2,46.7,34.2,0.717678100263852
"1153",6,2,44,32.4,0.649076517150396
"1154",7,2,46.4,28.4,0.804749340369393
"1155",2,2,44.3,33.2,0.659630606860158
"1156",1,2,45.8,36.5,0.369393139841689
"1157",3,2,49.5,35.9,0.683377308707124
"1158",4,2,46.9,40,0.802110817941952
"1159",5,2,47.3,33.8,0.70976253298153
"1160",6,2,49.6,39,0.701846965699208
"1161",7,2,55.4,48.4,0.825857519788918
"1162",2,2,53.4,49.8,0.58311345646438
"1163",1,2,49.1,31.2,0.0527704485488127
"1164",3,2,48.4,36.3,0.158311345646438
"1165",4,2,46.8,42.8,0.134564643799472
"1166",5,2,45,36.9,0.216358839050132
"1167",6,2,47.7,34.1,0.160949868073879
"1168",7,2,46.1,33.9,0.234828496042216
"1169",2,2,47.3,33.1,0.403693931398417
"1170",1,2,45.2,36.3,0.147757255936675
"1171",3,2,51.3,48,0.424802110817942
"1172",4,2,48.2,45,0.746701846965699
"1173",5,2,47.3,43.5,0.593667546174143
"1174",6,2,45.5,43.9,0.522427440633245
"1175",7,2,48.5,43.5,0.79155672823219
"1176",2,2,52.5,48.8,0.377308707124011
"1177",1,2,48.5,46.1,0.430079155672823
"1178",3,2,54,40.6,0.575197889182058
"1179",4,2,51.9,38.2,0.474934036939314
"1180",5,2,55.6,42.2,0.715039577836412
"1181",6,2,55.2,45.5,0.83377308707124
"1182",7,2,55.5,51.7,0.891820580474934
"1183",2,2,59.4,54,0.424802110817942
"1184",1,2,55.7,46.4,0.216358839050132
"1185",3,2,50.8,31.4,0.828496042216359
"1186",4,2,55,44.5,0.517150395778364
"1187",5,2,55.5,45.2,0.654353562005277
"1188",6,2,53.9,44.5,0.701846965699208
"1189",7,2,56.4,47.9,0.934036939313984
"1190",2,2,55.7,48.8,0.369393139841689
"1191",1,2,56.3,52.2,0.377308707124011
"1192",3,2,59.4,50.3,0.591029023746702
"1193",4,2,54.6,52,0.704485488126649
"1194",5,2,57.9,53.4,0.804749340369393
"1195",6,2,65.7,53.9,0.828496042216359
"1196",7,2,60,55.8,0.894459102902375
"1197",2,2,62.5,57.3,0.525065963060686
"1198",1,2,64.6,58.2,0.364116094986807
"1199",3,2,62.4,60.5,0.113456464379947
"1200",4,2,62.8,60.6,0.87598944591029
"1201",5,4,64,56.4,0.907651715039578
"1202",6,4,55.7,53.5,0.672823218997362
"1203",7,4,58.4,55.9,0.744063324538259
"1204",2,4,60.2,58,0.546174142480211
"1205",1,4,58.4,56.9,0.100263852242744
"1206",3,4,62.9,61.1,0.870712401055409
"1207",4,4,61.2,59.8,0.741424802110818
"1208",5,4,61.7,55.2,0.883905013192612
"1209",6,4,59.9,46.7,0.680738786279683
"1210",2,4,58.1,53.3,0.411609498680739
"1211",1,4,66,56,0.419525065963061
"1212",3,4,61.5,47.2,0.575197889182058
"1213",4,4,62.2,50,0.762532981530343
"1214",5,4,63.7,55,0.820580474934037
"1215",6,4,65.2,56.3,0.688654353562005
"1216",7,4,63,51.5,0.844327176781003
"1217",2,4,62.6,53.5,0.717678100263852
"1218",1,4,59.9,51.5,0.345646437994723
"1219",3,4,61.4,55.9,0.836411609498681
"1220",4,4,63.6,59.9,0.66754617414248
"1221",5,4,65.6,60.2,0.852242744063325
"1222",6,4,63,59.4,0.567282321899736
"1223",2,4,62.1,52.1,0.686015831134565
"1224",1,4,60.8,49.4,0.406332453825858
"1225",3,4,64.3,58.3,0.765171503957784
